#node	date	numeric date
hCoV_19_Norway_1781_2020_EPI_ISL_420138	2020-03-05	2020.176230
NODE_0002879	2020-02-18	2020.131188
hCoV_19_France_ARA12626_2020_EPI_ISL_420612	2020-03-23	2020.225410
hCoV_19_Taiwan_NTU20_2020_EPI_ISL_422421	2020-03-19	2020.214481
NODE_0002880	2020-02-18	2020.131188
NODE_0002881	2020-02-25	2020.150852
hCoV_19_France_B2343_2020_EPI_ISL_416508	2020-03-06	2020.178962
NODE_0002882	2020-02-29	2020.162382
hCoV_19_France_HF3036_2020_EPI_ISL_420053	2020-03-19	2020.214481
NODE_0002883	2020-03-18	2020.211749
hCoV_19_USA_WI_56_2020_EPI_ISL_421314	2020-03-18	2020.211749
NODE_0008332	2020-03-25	2020.230874
hCoV_19_USA_WI_41_2020_EPI_ISL_421299	2020-03-25	2020.230874
hCoV_19_USA_WI_48_2020_EPI_ISL_421306	2020-03-25	2020.230874
NODE_0002884	2020-02-20	2020.138087
hCoV_19_Australia_VIC227_2020_EPI_ISL_419922	2020-03-20	2020.217213
NODE_0002885	2020-02-27	2020.156876
NODE_0002886	2020-03-11	2020.192907
hCoV_19_USA_WI_03_2020_EPI_ISL_416523	2020-03-14	2020.200820
hCoV_19_USA_WI_42_2020_EPI_ISL_421300	2020-03-18	2020.211749
NODE_0002887	2020-02-27	2020.156876
hCoV_19_Iceland_270_2020_EPI_ISL_417598	2020-03-17	2020.209016
NODE_0002888	2020-02-27	2020.156876
hCoV_19_Iceland_212_2020_EPI_ISL_417830	2020-03-16	2020.206284
NODE_0002889	2020-02-27	2020.156876
hCoV_19_USA_NY_PV09190_2020_EPI_ISL_422547	2020-03-20	2020.217213
NODE_0002890	2020-02-27	2020.156876
hCoV_19_France_IDF2412_2020_EPI_ISL_421502	2020-03-12	2020.195355
NODE_0002891	2020-03-12	2020.195355
hCoV_19_France_IDF3040_2020_EPI_ISL_420054	2020-03-20	2020.217213
hCoV_19_France_IDF2414_2020_EPI_ISL_421503	2020-03-12	2020.195355
NODE_0002892	2020-02-29	2020.161216
NODE_0002893	2020-02-29	2020.161216
NODE_0002894	2020-02-29	2020.161216
NODE_0002895	2020-03-13	2020.198087
hCoV_19_Singapore_37_2020_EPI_ISL_422430	2020-03-13	2020.198087
hCoV_19_USA_NY_NYUMC65_2020_EPI_ISL_420580	2020-03-18	2020.211749
NODE_0002896	2020-02-29	2020.161216
hCoV_19_Luxembourg_LNS5032431_2020_EPI_ISL_419590	2020-03-11	2020.192623
NODE_0002897	2020-02-29	2020.161216
hCoV_19_Australia_VIC158_2020_EPI_ISL_419855	2020-03-18	2020.211749
NODE_0002898	2020-02-29	2020.161216
hCoV_19_USA_NY_PV09132_2020_EPI_ISL_422505	2020-03-19	2020.214481
hCoV_19_USA_NY_PV09071_2020_EPI_ISL_421618	2020-03-20	2020.217213
NODE_0002899	2020-03-06	2020.177654
NODE_0002900	2020-03-06	2020.177654
hCoV_19_Finland_13M26_2020_EPI_ISL_418386	2020-03-13	2020.198087
NODE_0002901	2020-03-06	2020.177654
hCoV_19_Finland_13M69_2020_EPI_ISL_418396	2020-03-13	2020.198087
NODE_0002902	2020-03-06	2020.177654
hCoV_19_Finland_FIN_455_2020_EPI_ISL_414642	2020-03-08	2020.184426
hCoV_19_USA_NY_PV09000_2020_EPI_ISL_421435	2020-03-18	2020.211749
NODE_0002903	2020-03-12	2020.196130
NODE_0002904	2020-03-17	2020.209016
hCoV_19_Iceland_265_2020_EPI_ISL_417593	2020-03-17	2020.209016
hCoV_19_Iceland_266_2020_EPI_ISL_417594	2020-03-17	2020.209016
NODE_0002905	2020-03-13	2020.198087
hCoV_19_Iceland_158_2020_EPI_ISL_417805	2020-03-13	2020.198087
NODE_0008355	2020-03-15	2020.204327
hCoV_19_Iceland_197_2020_EPI_ISL_417742	2020-03-16	2020.206284
NODE_0008356	2020-03-16	2020.206284
hCoV_19_Iceland_215_2020_EPI_ISL_417685	2020-03-16	2020.206284
hCoV_19_Iceland_234_2020_EPI_ISL_417562	2020-03-17	2020.209016
NODE_0002906	2020-02-29	2020.163119
NODE_0008110	2020-03-02	2020.168033
hCoV_19_USA_NY_2929_2020_EPI_ISL_420793	2020-03-02	2020.168033
hCoV_19_Iceland_25_2020_EPI_ISL_417693	2020-03-02	2020.168033
NODE_0008358	2020-03-01	2020.164980
NODE_0008359	2020-03-03	2020.171540
hCoV_19_Iceland_59_2020_EPI_ISL_417853	2020-03-06	2020.178962
NODE_0008360	2020-03-04	2020.173497
hCoV_19_Iceland_39_2020_EPI_ISL_417677	2020-03-04	2020.173497
NODE_0008361	2020-03-08	2020.185201
NODE_0008362	2020-03-09	2020.187158
hCoV_19_France_HF2381_2020_EPI_ISL_418226	2020-03-09	2020.187158
hCoV_19_Iceland_81_2020_EPI_ISL_417866	2020-03-09	2020.187158
NODE_0008363	2020-03-09	2020.187158
hCoV_19_Iceland_80_2020_EPI_ISL_417865	2020-03-09	2020.187158
NODE_0008364	2020-03-12	2020.195355
hCoV_19_USA_WA_UW203_2020_EPI_ISL_417352	2020-03-12	2020.195355
NODE_0008365	2020-03-17	2020.207737
NODE_0008366	2020-03-17	2020.209792
NODE_0008367	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC78_2020_EPI_ISL_421579	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC85_2020_EPI_ISL_421586	2020-03-18	2020.211749
NODE_0008368	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC120_2020_EPI_ISL_421732	2020-03-18	2020.211749
NODE_0008369	2020-03-19	2020.214481
hCoV_19_Australia_VIC207_2020_EPI_ISL_419902	2020-03-19	2020.214481
hCoV_19_Australia_QLDID927_2020_EPI_ISL_418807	2020-03-19	2020.214481
NODE_0008370	2020-03-17	2020.209792
NODE_0008371	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC87_2020_EPI_ISL_421588	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC56_2020_EPI_ISL_420571	2020-03-18	2020.211749
NODE_0008372	2020-03-18	2020.211749
hCoV_19_Australia_QLDID925_2020_EPI_ISL_418803	2020-03-18	2020.211749
NODE_0008373	2020-03-20	2020.217213
hCoV_19_France_ARA11980_2020_EPI_ISL_419174	2020-03-20	2020.217213
NODE_0008374	2020-03-21	2020.219945
hCoV_19_Australia_VIC253_2020_EPI_ISL_419948	2020-03-21	2020.219945
hCoV_19_Australia_VIC279_2020_EPI_ISL_419972	2020-03-22	2020.222678
NODE_0008375	2020-03-02	2020.166954
NODE_0008376	2020-03-02	2020.168814
hCoV_19_Iceland_57_2020_EPI_ISL_417692	2020-03-06	2020.178962
NODE_0008377	2020-03-03	2020.170765
hCoV_19_France_B2337_2020_EPI_ISL_416506	2020-03-03	2020.170765
NODE_0008378	2020-03-09	2020.187158
hCoV_19_Norway_1951_2020_EPI_ISL_420145	2020-03-09	2020.187158
NODE_0008379	2020-03-11	2020.192623
hCoV_19_USA_UT_00025_2020_EPI_ISL_418967	2020-03-11	2020.192623
hCoV_19_Iceland_106_2020_EPI_ISL_417779	2020-03-11	2020.192623
NODE_0008380	2020-03-05	2020.177051
hCoV_19_Iceland_61_2020_EPI_ISL_417731	2020-03-06	2020.178962
NODE_0008381	2020-03-06	2020.178962
hCoV_19_France_B2346_2020_EPI_ISL_416510	2020-03-06	2020.178962
NODE_0008382	2020-03-09	2020.187934
NODE_0008383	2020-03-10	2020.189891
hCoV_19_Norway_1917_2020_EPI_ISL_420143	2020-03-10	2020.189891
hCoV_19_Norway_1989_2020_EPI_ISL_420147	2020-03-10	2020.189891
NODE_0008384	2020-03-12	2020.196130
NODE_0008385	2020-03-13	2020.198087
hCoV_19_Iceland_6_2020_EPI_ISL_417854	2020-03-13	2020.198087
NODE_0008386	2020-03-15	2020.204327
NODE_0008387	2020-03-17	2020.209016
hCoV_19_Luxembourg_LNS6500589_2020_EPI_ISL_421742	2020-03-17	2020.209016
hCoV_19_Luxembourg_LNS3052946_2020_EPI_ISL_421748	2020-03-17	2020.209016
NODE_0008388	2020-03-16	2020.206284
hCoV_19_Luxembourg_LNS1644489_2020_EPI_ISL_421740	2020-03-17	2020.209016
hCoV_19_USA_NY_NYUMC2_2020_EPI_ISL_416830	2020-03-16	2020.206284
NODE_0008389	2020-03-13	2020.198087
hCoV_19_USA_CA_CDPH_UC26_2020_EPI_ISL_417330	2020-03-13	2020.198087
NODE_0008390	2020-03-16	2020.207059
NODE_0008391	2020-03-17	2020.209016
hCoV_19_USA_NY_NYUMC55_2020_EPI_ISL_420570	2020-03-17	2020.209016
hCoV_19_Australia_VIC148_2020_EPI_ISL_419845	2020-03-17	2020.209016
NODE_0008392	2020-03-17	2020.209016
hCoV_19_USA_NY_NYUMC8_2020_EPI_ISL_418193	2020-03-17	2020.209016
NODE_0008393	2020-03-19	2020.214481
hCoV_19_USA_IN_Lilly_IPB0170_4bc20_2020_EPI_ISL_421279	2020-03-19	2020.214481
hCoV_19_USA_NY_NYUMC53_2020_EPI_ISL_420308	2020-03-19	2020.214481
NODE_0002907	2020-02-18	2020.133123
NODE_0002908	2020-02-19	2020.135023
NODE_0002909	2020-03-13	2020.198087
hCoV_19_Luxembourg_LNS9080444_2020_EPI_ISL_419600	2020-03-13	2020.198087
hCoV_19_Iceland_216_2020_EPI_ISL_417832	2020-03-16	2020.206284
NODE_0002910	2020-02-20	2020.136957
NODE_0002911	2020-02-20	2020.136957
NODE_0002912	2020-02-20	2020.136957
hCoV_19_Australia_VIC185_2020_EPI_ISL_419881	2020-03-19	2020.214481
hCoV_19_Georgia_Tb_673_2020_EPI_ISL_416478	2020-03-14	2020.200820
NODE_0002913	2020-02-21	2020.141739
NODE_0002914	2020-02-21	2020.141739
NODE_0002915	2020-03-24	2020.227743
hCoV_19_England_20139063504_2020_EPI_ISL_420745	2020-03-28	2020.239071
hCoV_19_Wales_PHWC_2708B_2020_EPI_ISL_422086	2020-03-29	2020.241803
NODE_0002916	2020-02-26	2020.154586
hCoV_19_Iceland_44_2020_EPI_ISL_417848	2020-03-04	2020.173497
NODE_0002917	2020-02-26	2020.154586
hCoV_19_Iceland_18_2020_EPI_ISL_417710	2020-03-02	2020.168033
NODE_0002918	2020-02-28	2020.159572
hCoV_19_Iceland_48_2020_EPI_ISL_417707	2020-03-05	2020.176230
hCoV_19_USA_NY_NYUMC114_2020_EPI_ISL_421726	2020-03-18	2020.211749
NODE_0002919	2020-02-21	2020.141739
NODE_0002920	2020-02-21	2020.141739
hCoV_19_Iceland_74_2020_EPI_ISL_417701	2020-03-09	2020.187158
NODE_0002921	2020-03-06	2020.177939
hCoV_19_England_201360184_2020_EPI_ISL_421770	2020-03-24	2020.228142
hCoV_19_Luxembourg_LNS3879580_2020_EPI_ISL_419585	2020-03-14	2020.200820
NODE_0002922	2020-02-21	2020.141739
NODE_0002923	2020-02-21	2020.141739
hCoV_19_USA_NY_NYUMC68_2020_EPI_ISL_420584	2020-03-18	2020.211749
hCoV_19_USA_NY_PV09145_2020_EPI_ISL_422516	2020-03-20	2020.217213
NODE_0002924	2020-02-21	2020.141739
hCoV_19_Iceland_67_2020_EPI_ISL_417723	2020-03-08	2020.184426
NODE_0002925	2020-02-23	2020.145258
hCoV_19_USA_NY_NYUMC38_2020_EPI_ISL_419699	2020-03-18	2020.211749
NODE_0002926	2020-03-01	2020.165752
hCoV_19_Iceland_227_2020_EPI_ISL_417555	2020-03-17	2020.209016
hCoV_19_Iceland_147_2020_EPI_ISL_417797	2020-03-13	2020.198087
NODE_0002927	2020-02-20	2020.136957
NODE_0002928	2020-02-20	2020.136957
NODE_0002929	2020-03-04	2020.172259
hCoV_19_England_20148026504_2020_EPI_ISL_422008	2020-04-02	2020.252732
hCoV_19_Iceland_95_2020_EPI_ISL_417874	2020-03-10	2020.189891
NODE_0002930	2020-02-20	2020.136957
hCoV_19_USA_NJ_NYUMC106_2020_EPI_ISL_421718	2020-03-18	2020.211749
NODE_0002931	2020-02-20	2020.136957
hCoV_19_USA_WA_UW273_2020_EPI_ISL_418058	2020-03-13	2020.198087
NODE_0002932	2020-02-20	2020.138398
hCoV_19_Iceland_60_2020_EPI_ISL_417760	2020-03-06	2020.178962
NODE_0002933	2020-02-22	2020.142785
hCoV_19_USA_WA_UW254_2020_EPI_ISL_418039	2020-03-13	2020.198087
hCoV_19_France_HF1813_2020_EPI_ISL_418221	2020-03-02	2020.168033
NODE_0002934	2020-02-20	2020.136957
NODE_0002935	2020-02-20	2020.136957
hCoV_19_Portugal_PT0037_2020_EPI_ISL_418022	2020-03-15	2020.203552
hCoV_19_England_20132048102_2020_EPI_ISL_420497	2020-03-22	2020.222678
NODE_0002936	2020-03-01	2020.164732
hCoV_19_USA_NY_PV08403_2020_EPI_ISL_421371	2020-03-17	2020.209016
NODE_0002937	2020-03-02	2020.166863
NODE_0002938	2020-03-02	2020.166863
hCoV_19_USA_NY_NYUMC88_2020_EPI_ISL_421589	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC12_2020_EPI_ISL_418197	2020-03-15	2020.203552
NODE_0002939	2020-03-02	2020.166863
hCoV_19_Australia_VIC168_2020_EPI_ISL_419865	2020-03-18	2020.211749
NODE_0002940	2020-03-02	2020.166863
hCoV_19_USA_NY_NYUMC17_2020_EPI_ISL_418202	2020-03-17	2020.209016
NODE_0002941	2020-03-02	2020.166863
NODE_0002942	2020-03-06	2020.179550
hCoV_19_USA_NY_PV09164_2020_EPI_ISL_422528	2020-03-21	2020.219945
NODE_0002943	2020-03-10	2020.189526
hCoV_19_USA_WI_GMF_00744_2020_EPI_ISL_422462	2020-04-03	2020.255464
hCoV_19_USA_WI_GMF_00707_2020_EPI_ISL_422461	2020-04-06	2020.263661
NODE_0002944	2020-03-02	2020.168181
NODE_0002945	2020-03-02	2020.168181
hCoV_19_USA_NY_PV08133_2020_EPI_ISL_421356	2020-03-13	2020.198087
NODE_0002946	2020-03-09	2020.187158
hCoV_19_Australia_VIC64_2020_EPI_ISL_419778	2020-03-13	2020.198087
hCoV_19_Australia_VIC22_2020_EPI_ISL_419742	2020-03-09	2020.187158
NODE_0002947	2020-03-03	2020.171961
hCoV_19_Australia_VIC175_2020_EPI_ISL_419872	2020-03-18	2020.211749
NODE_0002948	2020-03-10	2020.190003
NODE_0002949	2020-03-13	2020.198087
hCoV_19_USA_NY_PV08138_2020_EPI_ISL_421360	2020-03-13	2020.198087
hCoV_19_USA_NY_PV09143_2020_EPI_ISL_422514	2020-03-20	2020.217213
NODE_0002950	2020-03-10	2020.190003
hCoV_19_USA_CT_Yale_031_2020_EPI_ISL_420096	2020-03-18	2020.211749
hCoV_19_USA_CT_Yale_036_2020_EPI_ISL_419525	2020-03-16	2020.206284
NODE_0002951	2020-02-28	2020.158506
NODE_0002952	2020-03-07	2020.181694
hCoV_19_Canada_ON_PHL3650_2020_EPI_ISL_418349	2020-03-07	2020.181694
NODE_0008440	2020-03-12	2020.195355
hCoV_19_Canada_ON_PHL3575_2020_EPI_ISL_418351	2020-03-12	2020.195355
hCoV_19_Canada_ON_PHL3380_2020_EPI_ISL_418350	2020-03-20	2020.217213
NODE_0002953	2020-02-28	2020.158506
NODE_0002954	2020-02-28	2020.158506
hCoV_19_USA_WI_GMF_00557_2020_EPI_ISL_422459	2020-04-02	2020.252732
NODE_0002955	2020-02-28	2020.158506
NODE_0002956	2020-03-26	2020.234382
hCoV_19_England_20146011904_2020_EPI_ISL_421979	2020-03-31	2020.247268
NODE_0002957	2020-03-27	2020.236339
hCoV_19_England_20139051702_2020_EPI_ISL_420529	2020-03-27	2020.236339
hCoV_19_England_20139051704_2020_EPI_ISL_420702	2020-03-27	2020.236339
NODE_0002958	2020-02-28	2020.158506
hCoV_19_USA_WI_83_2020_EPI_ISL_421342	2020-03-25	2020.230874
NODE_0002959	2020-02-28	2020.158506
NODE_0002960	2020-02-28	2020.158506
hCoV_19_USA_CA_CDPH_UC24_2020_EPI_ISL_417328	2020-03-07	2020.181694
hCoV_19_USA_NY_PV08472_2020_EPI_ISL_421415	2020-03-13	2020.198087
NODE_0002961	2020-03-10	2020.190039
NODE_0002962	2020-03-10	2020.190039
hCoV_19_USA_NY_PV09127_2020_EPI_ISL_422501	2020-03-19	2020.214481
hCoV_19_USA_NY_PV09130_2020_EPI_ISL_422504	2020-03-19	2020.214481
NODE_0002963	2020-03-10	2020.190039
hCoV_19_USA_NY_PV09140_2020_EPI_ISL_422511	2020-03-20	2020.217213
NODE_0002964	2020-03-20	2020.217213
hCoV_19_USA_NY_PV09020_2020_EPI_ISL_421595	2020-03-20	2020.217213
hCoV_19_USA_NY_PV09305_2020_EPI_ISL_422559	2020-03-22	2020.222678
NODE_0002965	2020-02-28	2020.158506
NODE_0002966	2020-03-06	2020.179193
NODE_0002967	2020-03-22	2020.223242
hCoV_19_Wales_PHWC_264BD_2020_EPI_ISL_422042	2020-03-28	2020.239071
NODE_0002968	2020-03-22	2020.223242
hCoV_19_Wales_PHWC_25560_2020_EPI_ISL_421005	2020-03-23	2020.225410
NODE_0002969	2020-03-22	2020.223242
hCoV_19_Wales_PHWC_26A33_2020_EPI_ISL_422211	2020-03-29	2020.241803
hCoV_19_Wales_PHWC_2715B_2020_EPI_ISL_422124	2020-03-29	2020.241803
NODE_0002970	2020-03-06	2020.179193
NODE_0002971	2020-03-06	2020.179193
hCoV_19_England_SHEF_C03E5_2020_EPI_ISL_420221	2020-03-29	2020.241803
hCoV_19_Wales_PHWC_24C4E_2020_EPI_ISL_420933	2020-03-21	2020.219945
NODE_0002972	2020-03-13	2020.199278
NODE_0002973	2020-03-17	2020.209016
hCoV_19_Wales_PHWC_2458F_2020_EPI_ISL_419428	2020-03-17	2020.209016
hCoV_19_England_20124003702_2020_EPI_ISL_418690	2020-03-17	2020.209016
NODE_0002974	2020-03-14	2020.201241
NODE_0002975	2020-03-15	2020.203552
hCoV_19_USA_WA_UW291_2020_EPI_ISL_418076	2020-03-15	2020.203552
hCoV_19_Wales_PHWC_26D58_2020_EPI_ISL_422035	2020-03-30	2020.244536
NODE_0002976	2020-03-14	2020.201241
hCoV_19_England_20140039004_2020_EPI_ISL_420752	2020-03-26	2020.233607
NODE_0002977	2020-03-14	2020.201241
hCoV_19_England_20139047604_2020_EPI_ISL_420695	2020-03-28	2020.239071
hCoV_19_England_20140042004_2020_EPI_ISL_420759	2020-03-26	2020.233607
NODE_0002978	2020-02-29	2020.162456
NODE_0002979	2020-02-29	2020.162456
NODE_0002980	2020-02-29	2020.162456
hCoV_19_France_IDF2989_2020_EPI_ISL_420051	2020-03-19	2020.214481
hCoV_19_Estonia_ChVir2148_2020_EPI_ISL_420540	2020-03-31	2020.247268
NODE_0002981	2020-02-29	2020.162456
hCov_19_Germany_BAV_V2011672_2020_EPI_ISL_420905	2020-03-16	2020.206284
NODE_0002982	2020-03-08	2020.185363
hCoV_19_USA_UT_00033_2020_EPI_ISL_417976	2020-03-19	2020.214481
hCoV_19_Australia_VIC95_2020_EPI_ISL_419806	2020-03-16	2020.206284
NODE_0002983	2020-02-29	2020.162456
hCoV_19_England_SHEF_C0303_2020_EPI_ISL_420183	2020-03-27	2020.236339
NODE_0002984	2020-03-09	2020.186642
hCoV_19_Australia_VIC243_2020_EPI_ISL_419938	2020-03-21	2020.219945
NODE_0002985	2020-03-09	2020.186642
NODE_0002986	2020-03-09	2020.186642
hCoV_19_Australia_VIC131_2020_EPI_ISL_419824	2020-03-21	2020.219945
NODE_0002987	2020-03-09	2020.186642
NODE_0002988	2020-03-09	2020.186642
hCoV_19_Australia_VIC248_2020_EPI_ISL_419943	2020-03-21	2020.219945
hCoV_19_Australia_NSWID930_2020_EPI_ISL_421636	2020-03-26	2020.233607
NODE_0002989	2020-03-09	2020.186642
hCoV_19_Australia_VIC263_2020_EPI_ISL_419956	2020-03-21	2020.219945
NODE_0002990	2020-03-09	2020.186642
hCoV_19_Australia_VIC247_2020_EPI_ISL_419942	2020-03-21	2020.219945
NODE_0002991	2020-03-09	2020.186642
hCoV_19_USA_NY_PV08449_2020_EPI_ISL_421400	2020-03-17	2020.209016
NODE_0002992	2020-03-09	2020.186642
hCoV_19_USA_NY_PV09083_2020_EPI_ISL_421626	2020-03-21	2020.219945
hCoV_19_USA_NY_PV09028_2020_EPI_ISL_421599	2020-03-21	2020.219945
NODE_0002993	2020-03-09	2020.186642
NODE_0002994	2020-03-17	2020.209016
hCoV_19_USA_NY_NYUMC13_2020_EPI_ISL_418198	2020-03-17	2020.209016
hCoV_19_USA_NY_NYUMC57_2020_EPI_ISL_420572	2020-03-17	2020.209016
NODE_0008483	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC121_2020_EPI_ISL_421733	2020-03-18	2020.211749
hCoV_19_Australia_VIC321_2020_EPI_ISL_420012	2020-03-24	2020.228142
NODE_0002995	2020-03-09	2020.186642
hCoV_19_Australia_VIC245_2020_EPI_ISL_419940	2020-03-21	2020.219945
NODE_0002996	2020-03-09	2020.186642
hCoV_19_USA_NY_PV08417_2020_EPI_ISL_421380	2020-03-16	2020.206284
NODE_0002997	2020-03-15	2020.204915
hCoV_19_USA_NY_PV08109_2020_EPI_ISL_421348	2020-03-17	2020.209016
hCoV_19_USA_NY_PV09064_2020_EPI_ISL_421615	2020-03-20	2020.217213
NODE_0002998	2020-02-03	2020.091367
NODE_0002999	2020-02-21	2020.140860
hCoV_19_Iceland_124_2020_EPI_ISL_417784	2020-03-12	2020.195355
NODE_0003000	2020-02-21	2020.140860
NODE_0003001	2020-03-02	2020.168648
NODE_0003002	2020-03-10	2020.189891
hCoV_19_USA_NY_NYUMC61_2020_EPI_ISL_420576	2020-03-18	2020.211749
hCoV_19_Iceland_84_2020_EPI_ISL_417761	2020-03-10	2020.189891
NODE_0003003	2020-03-02	2020.168648
hCoV_19_USA_NY_PV09047_2020_EPI_ISL_421609	2020-03-21	2020.219945
NODE_0003004	2020-03-02	2020.168648
hCoV_19_USA_NY_NYUMC9_2020_EPI_ISL_418194	2020-03-17	2020.209016
hCoV_19_USA_WI_GMF_00384_2020_EPI_ISL_422464	--	--
NODE_0003005	2020-02-21	2020.140860
hCoV_19_France_HF2405_2020_EPI_ISL_418228	2020-03-12	2020.195355
NODE_0003006	2020-03-09	2020.188513
hCoV_19_USA_WI_05_2020_EPI_ISL_416492	2020-03-15	2020.203552
NODE_0003007	2020-03-10	2020.190438
hCoV_19_USA_WI_04_2020_EPI_ISL_416491	2020-03-15	2020.203552
NODE_0003008	2020-03-10	2020.190438
hCoV_19_USA_WA_UW104_2020_EPI_ISL_416642	2020-03-11	2020.192623
NODE_0003009	2020-03-10	2020.190438
NODE_0003010	2020-03-20	2020.217213
hCoV_19_USA_WI_74_2020_EPI_ISL_421332	2020-03-20	2020.217213
hCoV_19_USA_WI_29_2020_EPI_ISL_421287	2020-03-24	2020.228142
NODE_0003011	2020-03-17	2020.209016
hCoV_19_USA_WI_53_2020_EPI_ISL_421311	2020-03-18	2020.211749
hCoV_19_USA_WI_44_2020_EPI_ISL_421302	2020-03-17	2020.209016
NODE_0003012	2020-02-03	2020.091367
NODE_0003013	2020-02-08	2020.106246
NODE_0003014	2020-02-08	2020.106246
NODE_0003015	2020-03-13	2020.198087
hCoV_19_England_20140048704_2020_EPI_ISL_420761	2020-03-25	2020.230874
hCoV_19_Taiwan_NTU05_2020_EPI_ISL_422408	2020-03-13	2020.198087
NODE_0003016	2020-02-21	2020.140567
hCoV_19_Canada_ON_PHL3680_2020_EPI_ISL_418348	2020-03-08	2020.184426
hCoV_19_Canada_ON_PHL6980_2020_EPI_ISL_418356	2020-03-12	2020.195355
NODE_0003017	2020-02-19	2020.135362
NODE_0003018	2020-03-10	2020.188714
hCoV_19_USA_NY_NYUMC43_2020_EPI_ISL_419704	2020-03-18	2020.211749
hCoV_19_USA_NY_PV09029_2020_EPI_ISL_421600	2020-03-21	2020.219945
NODE_0003019	2020-02-20	2020.137266
NODE_0003020	2020-03-04	2020.173497
hCoV_19_Iceland_40_2020_EPI_ISL_417846	2020-03-04	2020.173497
hCoV_19_Luxembourg_LNS9862689_2020_EPI_ISL_419606	2020-03-11	2020.192623
NODE_0003021	2020-02-20	2020.139158
NODE_0003022	2020-03-04	2020.172667
hCoV_19_USA_CZB_RR057_011_2020_EPI_ISL_417935	2020-03-18	2020.211749
NODE_0003023	2020-03-04	2020.172667
hCoV_19_USA_NY_NYUMC76_2020_EPI_ISL_421577	2020-03-18	2020.211749
NODE_0003024	2020-03-18	2020.212524
hCoV_19_Australia_VIC259_2020_EPI_ISL_419952	2020-03-21	2020.219945
NODE_0003025	2020-03-19	2020.214481
hCoV_19_Australia_VIC261_2020_EPI_ISL_419954	2020-03-21	2020.219945
hCoV_19_Australia_VIC184_2020_EPI_ISL_419880	2020-03-19	2020.214481
NODE_0003026	2020-02-21	2020.141236
hCoV_19_USA_WI_GMF_00498_2020_EPI_ISL_422453	2020-03-31	2020.247268
NODE_0003027	2020-02-21	2020.141236
NODE_0003028	2020-02-21	2020.141236
hCoV_19_USA_NY_NYUMC26_2020_EPI_ISL_418972	2020-03-17	2020.209016
NODE_0003029	2020-02-21	2020.141236
hCoV_19_Iceland_217_2020_EPI_ISL_417833	2020-03-16	2020.206284
NODE_0003030	2020-02-21	2020.141236
hCoV_19_France_B2330_2020_EPI_ISL_416502	2020-02-26	2020.154372
NODE_0003031	2020-03-20	2020.215851
NODE_0003032	2020-03-29	2020.241803
hCoV_19_USA_WI_GMF00466_2020_EPI_ISL_419651	2020-03-29	2020.241803
hCoV_19_USA_WI_GMF_00588_2020_EPI_ISL_422463	2020-04-06	2020.263661
NODE_0003033	2020-03-21	2020.219945
hCoV_19_USA_WI_10_2020_EPI_ISL_417204	2020-03-21	2020.219945
NODE_0003034	2020-03-25	2020.230874
hCoV_19_USA_WI_62_2020_EPI_ISL_421320	2020-03-25	2020.230874
hCoV_19_USA_WI_75_2020_EPI_ISL_421333	2020-03-26	2020.233607
NODE_0003035	2020-03-01	2020.163979
NODE_0003036	2020-03-01	2020.163979
hCoV_19_Australia_VIC142_2020_EPI_ISL_419839	2020-03-16	2020.206284
NODE_0003037	2020-03-01	2020.163979
hCoV_19_Australia_VIC287_2020_EPI_ISL_419978	2020-03-22	2020.222678
hCoV_19_USA_NY_NYUMC110_2020_EPI_ISL_421722	2020-03-18	2020.211749
NODE_0003038	2020-03-01	2020.163979
NODE_0003039	2020-03-01	2020.163979
NODE_0003040	2020-03-01	2020.163979
hCoV_19_USA_NY_NYUMC73_2020_EPI_ISL_420589	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC63_2020_EPI_ISL_420578	2020-03-18	2020.211749
NODE_0003041	2020-03-01	2020.163979
NODE_0003042	2020-03-01	2020.163979
hCoV_19_Georgia_Tb_1352_2020_EPI_ISL_420140	2020-03-28	2020.239071
hCoV_19_USA_NY_NYUMC118_2020_EPI_ISL_421730	2020-03-18	2020.211749
NODE_0003043	2020-03-01	2020.163979
hCoV_19_USA_CZB_RR057_015_2020_EPI_ISL_417939	2020-03-18	2020.211749
NODE_0003044	2020-03-12	2020.194533
hCoV_19_USA_NY_NYUMC50_2020_EPI_ISL_420301	2020-03-18	2020.211749
hCoV_19_USA_NY_NYUMC109_2020_EPI_ISL_421721	2020-03-17	2020.209016
NODE_0003045	2020-03-01	2020.163979
NODE_0003046	2020-03-01	2020.163979
hCoV_19_Australia_VIC49_2020_EPI_ISL_419764	2020-03-12	2020.195355
hCoV_19_USA_NY_NYUMC48_2020_EPI_ISL_420299	2020-03-18	2020.211749
NODE_0003047	2020-03-01	2020.163979
NODE_0003048	2020-03-01	2020.163979
hCoV_19_USA_NY_NYUMC107_2020_EPI_ISL_421719	2020-03-17	2020.209016
